dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_tier1,group_tail_tier2,group_tail_tier3,group_tail_tier4,group_tail_tier5,file
imdbwiki,infeasible,fedavot_cvar,0.70,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.70_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.70_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.70,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.70_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.10,0,4000,500,0,,87.0756,tier5,114.104,77.7184,99.5907,90.4241,93.4389,114.104,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.10,1,4000,500,0,,86.7056,tier5,114.396,79.2957,95.3503,87.6456,91.6658,114.396,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.10,2,4000,500,0,,86.8087,tier5,114.524,79.5063,95.6166,87.0604,90.9243,114.524,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.10,3,4000,500,0,,86.5171,tier5,114.977,78.3548,95.3816,87.568,88.2003,114.977,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.10,4,4000,500,0,,86.7277,tier5,115.217,78.2153,98.5014,90.0791,95.8982,115.217,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.20,0,4000,500,0,,86.9008,tier5,114.079,77.4702,99.4994,90.1577,92.8769,114.079,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.20,1,4000,500,0,,86.5769,tier5,114.378,79.0725,95.3721,87.4081,91.0935,114.378,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.20,2,4000,500,0,,86.6652,tier5,114.596,79.2559,95.608,86.8585,90.4005,114.596,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.20,3,4000,500,0,,86.4088,tier5,114.976,78.115,95.4571,87.4211,87.6326,114.976,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.20,4,4000,500,0,,86.5513,tier5,115.212,77.9535,98.4103,89.8584,95.2503,115.212,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.30,0,4000,500,0,,86.7276,tier5,114.092,77.2111,99.4197,89.9108,92.3269,114.092,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.30,1,4000,500,0,,86.4411,tier5,114.408,78.829,95.3779,87.2405,90.5378,114.408,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.30,2,4000,500,0,,86.5424,tier5,114.725,79.0123,95.6417,86.6848,89.9108,114.725,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.30,3,4000,500,0,,86.3275,tier5,115.031,77.8991,95.5572,87.3085,87.1191,115.031,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.30,4,4000,500,0,,86.394,tier5,115.205,77.7249,98.3483,89.6565,94.6702,115.205,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.40,0,4000,500,0,,86.566,tier5,114.098,76.9768,99.3425,89.6563,91.8045,114.098,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.40,1,4000,500,0,,86.3288,tier5,114.397,78.6246,95.4052,87.0397,89.9516,114.397,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.40,2,4000,500,0,,86.4356,tier5,114.851,78.7763,95.7088,86.5306,89.4101,114.851,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.40,3,4000,500,0,,86.2638,tier5,115.063,77.708,95.6525,87.2089,86.5844,115.063,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.40,4,4000,500,0,,86.2562,tier5,115.199,77.5079,98.2878,89.4735,94.0012,115.199,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.50,0,4000,500,0,,86.413,tier5,114.103,76.736,99.2878,89.4272,91.2401,114.103,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.50,1,4000,500,0,,86.2143,tier5,114.465,78.3833,95.4894,86.8971,89.3885,114.465,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.50,2,4000,500,0,,86.3434,tier5,115.001,78.569,95.7723,86.376,88.9294,115.001,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.50,3,4000,500,0,,86.2212,tier5,115.141,77.5379,95.7783,87.13,86.0734,115.141,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.50,4,4000,500,0,,86.1327,tier5,115.203,77.3094,98.2346,89.3063,93.3582,115.203,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.60,0,4000,500,0,,86.2667,tier5,114.136,76.4982,99.2499,89.1965,90.642,114.136,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.60,1,4000,500,0,,86.1251,tier5,114.509,78.1874,95.5572,86.7555,88.8126,114.509,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.60,2,4000,500,0,,86.2661,tier5,115.147,78.3718,95.853,86.2645,88.4738,115.147,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.60_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.60,3,4000,500,0,,86.2088,tier5,115.226,77.4027,95.9147,87.0753,85.5598,115.226,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.60,4,4000,500,0,,86.0356,tier5,115.239,77.1275,98.2142,89.1733,92.7506,115.239,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.70,0,4000,500,0,,86.1295,tier5,114.17,76.2585,99.2284,88.9734,89.997,114.17,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.70,1,4000,500,0,,86.0539,tier5,114.593,78.0067,95.6574,86.6146,88.1878,114.593,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.70,2,4000,500,0,,86.2145,tier5,115.332,78.1827,95.9707,86.1858,87.9714,115.332,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.70,3,4000,500,0,,86.2312,tier5,115.369,77.2977,96.0987,87.0386,84.9987,115.369,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.70,4,4000,500,0,,85.9587,tier5,115.312,76.9503,98.2191,89.0742,92.0667,115.312,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.80,0,4000,500,0,,86.0059,tier5,114.232,76.017,99.2296,88.7546,89.2379,114.232,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.80,1,4000,500,0,,86.0172,tier5,114.77,77.8173,95.8474,86.5194,87.44,114.77,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.80,2,4000,500,0,,86.2014,tier5,115.546,78.0196,96.1375,86.1447,87.4318,115.546,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.80,3,4000,500,0,,86.313,tier5,115.551,77.2363,96.3497,87.0679,84.4084,115.551,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.80,4,4000,500,0,,85.9295,tier5,115.434,76.7964,98.2886,88.9972,91.2663,115.434,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.90,0,4000,500,0,,85.9089,tier5,114.263,75.8302,99.2422,88.5301,88.5653,114.263,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.90,1,4000,500,0,,86.0398,tier5,115.079,77.6835,96.0583,86.4568,86.6261,115.079,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.90,2,4000,500,0,,86.2382,tier5,115.858,77.8654,96.41,86.13,86.852,115.858,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.90,3,4000,500,0,,86.4579,tier5,115.748,77.2746,96.6223,87.0306,83.728,115.748,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,0.90,4,4000,500,0,,85.9462,tier5,115.622,76.69,98.3862,88.9422,90.4719,115.622,imdbwiki_infeasible_fedavot_cvar_a0.80_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.80_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.80_g1.00_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.80_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.80_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.80,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.80_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.10,0,4000,500,0,,86.2882,tier5,114.108,76.5044,99.233,89.2612,90.6654,114.108,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.10,1,4000,500,0,,86.194,tier5,114.326,78.3521,95.5713,86.764,89.2531,114.326,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.10,2,4000,500,0,,86.373,tier5,114.982,78.631,95.7151,86.6244,89.0046,114.982,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.10,3,4000,500,0,,86.2874,tier5,115.075,77.5171,95.9251,87.3174,85.9145,115.075,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.10,4,4000,500,0,,86.1197,tier5,115.076,77.2498,98.1054,89.4543,92.9259,115.076,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.20,0,4000,500,0,,86.222,tier5,114.136,76.3979,99.2102,89.173,90.4043,114.136,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.20,1,4000,500,0,,86.1442,tier5,114.364,78.2361,95.6065,86.7262,88.9384,114.364,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.20,2,4000,500,0,,86.3243,tier5,115.018,78.5217,95.754,86.5396,88.7333,115.018,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.20,3,4000,500,0,,86.2755,tier5,115.122,77.4574,95.9737,87.2472,85.6312,115.122,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.20,4,4000,500,0,,86.068,tier5,115.118,77.1488,98.1222,89.3637,92.6072,115.118,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.30,0,4000,500,0,,86.1565,tier5,114.14,76.2967,99.2058,89.0491,90.1091,114.14,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.30,1,4000,500,0,,86.0957,tier5,114.446,78.1264,95.6454,86.6546,88.6117,114.446,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.30,2,4000,500,0,,86.2813,tier5,115.069,78.4004,95.816,86.4597,88.4454,115.069,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.30,3,4000,500,0,,86.2675,tier5,115.17,77.3948,96.0446,87.2016,85.3773,115.17,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.30,4,4000,500,0,,86.0169,tier5,115.151,77.0518,98.1336,89.2664,92.2769,115.151,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.40,0,4000,500,0,,86.0986,tier5,114.139,76.2048,99.1952,88.941,89.82,114.139,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.40,1,4000,500,0,,86.0562,tier5,114.514,78.0169,95.6938,86.6205,88.2979,114.514,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.40,2,4000,500,0,,86.2451,tier5,115.149,78.2904,95.8843,86.3953,88.1995,115.149,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.40,3,4000,500,0,,86.2685,tier5,115.22,77.3455,96.1049,87.1541,85.0935,115.22,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.40,4,4000,500,0,,85.9744,tier5,115.201,76.9607,98.1572,89.1853,91.9767,115.201,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.50,0,4000,500,0,,86.0375,tier5,114.152,76.0921,99.2105,88.8158,89.4999,114.152,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.50,1,4000,500,0,,86.0292,tier5,114.63,77.9134,95.7649,86.579,87.92,114.63,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.50,2,4000,500,0,,86.2152,tier5,115.238,78.1733,95.974,86.3128,87.8736,115.238,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.50,3,4000,500,0,,86.2879,tier5,115.32,77.3025,96.2122,87.1102,84.7896,115.32,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.50,4,4000,500,0,,85.9462,tier5,115.251,76.8831,98.1823,89.1187,91.6272,115.251,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.60,0,4000,500,0,,85.9841,tier5,114.164,75.9959,99.2077,88.7169,89.1689,114.164,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.60,1,4000,500,0,,86.0188,tier5,114.748,77.8131,95.8713,86.5111,87.4576,114.748,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.60,2,4000,500,0,,86.2023,tier5,115.407,78.0574,96.0851,86.263,87.5515,115.407,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.60_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.60,3,4000,500,0,,86.3176,tier5,115.396,77.2734,96.3115,87.0748,84.4622,115.396,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.60,4,4000,500,0,,85.9385,tier5,115.361,76.8044,98.2436,89.0756,91.2307,115.361,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.70,0,4000,500,0,,85.9396,tier5,114.217,75.8984,99.2197,88.6109,88.7771,114.217,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.70,1,4000,500,0,,86.0342,tier5,114.894,77.7422,95.9847,86.4478,86.9261,114.894,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.70,2,4000,500,0,,86.2178,tier5,115.612,77.9506,96.238,86.2258,87.1965,115.612,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.70,3,4000,500,0,,86.3704,tier5,115.541,77.2541,96.4459,87.0455,84.0859,115.541,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.70,4,4000,500,0,,85.9363,tier5,115.522,76.7152,98.3156,89.0442,90.8194,115.522,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.80,0,4000,500,0,,85.9017,tier5,114.251,75.823,99.2371,88.5207,88.5529,114.251,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.80,1,4000,500,0,,86.034,tier5,115.076,77.6759,96.0556,86.4596,86.6001,115.076,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.80,2,4000,500,0,,86.2357,tier5,115.866,77.859,96.4124,86.1152,86.8272,115.866,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.80,3,4000,500,0,,86.4472,tier5,115.727,77.2681,96.6116,87.0188,83.7355,115.727,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.80,4,4000,500,0,,85.9396,tier5,115.61,76.686,98.3733,88.9387,90.4721,115.61,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.90,0,4000,500,0,,85.8761,tier5,114.248,75.7882,99.2277,88.4766,88.4884,114.248,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.90,1,4000,500,0,,86.0042,tier5,115.08,77.6323,96.0575,86.433,86.5491,115.08,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.90,2,4000,500,0,,86.2135,tier5,115.896,77.8149,96.4426,86.0582,86.7289,115.896,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.90,3,4000,500,0,,86.4422,tier5,115.771,77.2385,96.6414,87.0082,83.6476,115.771,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,0.90,4,4000,500,0,,85.9176,tier5,115.636,76.6545,98.3825,88.8638,90.3412,115.636,imdbwiki_infeasible_fedavot_cvar_a0.90_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.90_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.90_g1.00_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.90_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.90_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.90,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.90_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.10,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.10,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.10,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.10,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.10,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.20,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.20,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.20,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.20,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.20,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.30,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.30,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.30,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.30,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.30,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,1.00,0.40,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a1.00_g0.40_seed0.csv.gz
